ETANOL HIDRATADO (m3),2006,MATO GROSSO,m3,1,7670.82,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,MATO GROSSO DO SUL,m3,1,6342.696,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,ALAGOAS,m3,1,2900.03,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,BAHIA,m3,1,9955.464,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,CEARÁ,m3,1,6359.853,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,MARANHÃO,m3,1,1533.887,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,PARAÍBA,m3,1,3465.377,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,PERNAMBUCO,m3,1,9502.178,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,PIAUÍ,m3,1,1418.798,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,RIO GRANDE DO NORTE,m3,1,2860.368,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,SERGIPE,m3,1,1228.159,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,ACRE,m3,1,344.304,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,AMAPÁ,m3,1,120.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,AMAZONAS,m3,1,1675.954,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,PARÁ,m3,1,1093.576,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,RONDÔNIA,m3,1,919.736,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,RORAIMA,m3,1,119.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,TOCANTINS,m3,1,1561.38,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,ESPÍRITO SANTO,m3,1,4679.071,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,MINAS GERAIS,m3,1,35623.539,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,RIO DE JANEIRO,m3,1,22012.196,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,SÃO PAULO,m3,1,277455.593,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,PARANÁ,m3,1,39472.747,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,RIO GRANDE DO SUL,m3,1,14257.504,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,SANTA CATARINA,m3,1,18180.654,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,DISTRITO FEDERAL,m3,1,6703.745903707384,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,GOIÁS,m3,1,27573.45617667273,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,MATO GROSSO,m3,1,7094.833478518847,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,MATO GROSSO DO SUL,m3,1,7129.30077574739,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,ALAGOAS,m3,1,3587.699146992379,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,BAHIA,m3,1,11744.906319293726,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,CEARÁ,m3,1,7483.340190869411,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,MARANHÃO,m3,1,2660.935432613045,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,PARAÍBA,m3,1,5240.700483377268,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,PERNAMBUCO,m3,1,10798.66911469582,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,PIAUÍ,m3,1,1345.6937676921334,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,RIO GRANDE DO NORTE,m3,1,4622.835228167854,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,SERGIPE,m3,1,1279.060633687875,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,ACRE,m3,1,447.5091829633783,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,AMAPÁ,m3,1,94.22986063251135,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,AMAZONAS,m3,1,1486.4445029098451,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,PARÁ,m3,1,1116.0558105613666,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,RONDÔNIA,m3,1,1270.8983724301786,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,RORAIMA,m3,1,195.88734727590105,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,TOCANTINS,m3,1,1771.4524176384382,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,ESPÍRITO SANTO,m3,1,4733.742877124568,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,MINAS GERAIS,m3,1,43644.180690654815,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,RIO DE JANEIRO,m3,1,21397.974459325804,2019-12-24 13:19:21.764196
